epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,consistency_loss,view_agreement,lr,drop_path,epoch_time_sec
245,2.703066,0.999851,0.016043,0.996403,33.635385,0.012369,1.000000,0.00008707,0.0000,23.02
246,2.706578,0.999851,0.014779,0.996403,33.564401,0.011685,1.000000,0.00008406,0.0000,22.98
247,2.693296,0.999851,0.011043,0.997602,33.631375,0.012167,1.000000,0.00008109,0.0000,23.02
248,2.658573,0.999851,0.014630,0.996403,33.545022,0.011394,1.000000,0.00007818,0.0000,22.93
249,2.654662,0.999851,0.011937,0.997602,33.750894,0.012239,1.000000,0.00007531,0.0000,23.01
250,2.679043,0.999851,0.011544,0.997602,33.614749,0.012220,1.000000,0.00007250,0.0000,22.84
251,2.563503,0.999851,0.013438,0.996403,33.716182,0.011166,1.000000,0.00006974,0.0000,23.00
252,2.656489,0.999851,0.011866,0.997602,33.761588,0.014419,1.000000,0.00006702,0.0000,22.98
253,2.620546,0.999851,0.011962,0.996403,33.637490,0.012908,1.000000,0.00006436,0.0000,23.02
254,2.591664,0.999851,0.011971,0.998801,33.793343,0.011307,1.000000,0.00006175,0.0000,23.03
255,2.648886,0.999851,0.011646,0.997602,33.757387,0.011390,1.000000,0.00005919,0.0000,23.17
256,2.690099,0.999851,0.009869,0.997602,33.686238,0.011154,1.000000,0.00005668,0.0000,25.29
257,2.575000,0.999851,0.010745,0.998801,33.798448,0.010437,1.000000,0.00005422,0.0000,28.49
258,2.611592,0.999851,0.011166,0.997602,33.721529,0.011684,1.000000,0.00005182,0.0000,28.02
259,2.555077,0.999851,0.011095,0.998801,33.771021,0.011008,1.000000,0.00004946,0.0000,27.82
